CrashDate,Borough,Latitude,Longitude,ContributingFactor,CollisionID,VehicleType
2020-04-24,BROOKLYN,40.7283,-73.9534,Failure to Yield Right-of-Way,4310348,Sedan
2020-04-24,BRONX,40.8713,-73.8802,Traffic Control Disregarded,4310238,Sedan
2020-04-24,QUEENS,40.5952,-73.7565,Driver Inattention/Distraction,4310243,2 dr sedan
2020-04-24,BRONX,40.8254,-73.8396,Unspecified,4310492,Station Wagon/Sport Utility Vehicle
2020-04-24,QUEENS,40.756,-73.8131,Unspecified,4310264,Taxi
2020-04-24,QUEENS,40.6817,-73.8328,Traffic Control Disregarded,4310252,Sedan
2020-04-24,BRONX,40.8362,-73.8821,Unspecified,4310685,Sedan
2020-04-24,MANHATTAN,40.8092,-73.9361,Unspecified,4311094,Station Wagon/Sport Utility Vehicle
2020-04-24,STATEN ISLAND,40.5705,-74.1098,Unsafe Lane Changing,4310233,Sedan
2020-04-24,BRONX,40.8308,-73.8759,Alcohol Involvement,4311898,Station Wagon/Sport Utility Vehicle
2020-04-24,BRONX,40.8203,-73.8908,View Obstructed/Limited,4310187,Taxi
2020-04-24,MANHATTAN,40.8318,-73.9428,Unspecified,4310401,Station Wagon/Sport Utility Vehicle
2020-04-24,BROOKLYN,40.7239,-73.9459,Unspecified,4310178,Sedan
2020-04-24,BROOKLYN,40.7091,-73.9508,Unsafe Speed,4310522,
2020-04-24,QUEENS,40.7152,-73.8232,Turning Improperly,4310215,Station Wagon/Sport Utility Vehicle
2020-04-24,QUEENS,40.7296,-73.7411,Passing or Lane Usage Improper,4310176,Station Wagon/Sport Utility Vehicle
2020-04-24,QUEENS,40.7528,-73.8941,Unspecified,4310195,Sedan
2020-04-24,BROOKLYN,40.6028,-73.9953,Driver Inattention/Distraction,4310199,Station Wagon/Sport Utility Vehicle
2020-04-24,MANHATTAN,40.809,-73.9404,Pavement Slippery,4310114,Taxi
2020-04-24,BRONX,40.8174,-73.9228,Unspecified,4310553,Station Wagon/Sport Utility Vehicle
2020-04-24,BROOKLYN,40.6946,-73.9561,Driver Inattention/Distraction,4311149,Station Wagon/Sport Utility Vehicle
2020-04-24,BRONX,40.865,-73.8928,Unspecified,4310239,Station Wagon/Sport Utility Vehicle
2020-04-24,BRONX,40.8404,-73.837,Pavement Slippery,4314137,Sedan
2020-04-24,BRONX,40.8538,-73.9073,Driver Inattention/Distraction,4310345,Sedan
2020-04-24,BRONX,40.8226,-73.8871,Reaction to Uninvolved Vehicle,4311200,Sedan
2020-04-24,QUEENS,40.7811,-73.909,Unspecified,4310319,Taxi
2020-04-24,BRONX,40.806,-73.9135,Backing Unsafely,4310560,Station Wagon/Sport Utility Vehicle
2020-04-24,BRONX,40.8413,-73.9169,Driver Inattention/Distraction,4310477,Sedan
2020-04-24,BROOKLYN,40.6438,-73.9886,Unspecified,4310737,Sedan
2020-04-24,MANHATTAN,40.8411,-73.9398,Failure to Yield Right-of-Way,4310402,Sedan
2020-04-24,BRONX,40.8665,-73.8481,Driver Inattention/Distraction,4310757,Station Wagon/Sport Utility Vehicle
2020-04-24,QUEENS,40.7335,-73.8704,Turning Improperly,4310606,Sedan
2020-04-24,BRONX,40.8393,-73.8886,Unsafe Speed,4310589,Station Wagon/Sport Utility Vehicle
2020-04-24,BRONX,40.8606,-73.9026,Driver Inattention/Distraction,4310240,Sedan
2020-04-24,BROOKLYN,40.7054,-73.9181,Pavement Slippery,4310183,Sedan
2020-04-24,QUEENS,40.7567,-73.8134,Passing Too Closely,4310222,Station Wagon/Sport Utility Vehicle
2020-04-24,STATEN ISLAND,40.5963,-74.0804,Unspecified,4310755,Sedan
2020-04-24,BROOKLYN,40.6693,-73.8738,Unspecified,4310627,Station Wagon/Sport Utility Vehicle
2020-04-24,BROOKLYN,40.6263,-73.9125,Unspecified,4310690,Sedan
2020-04-24,BROOKLYN,40.6766,-73.9145,Other Vehicular,4310212,Sedan
2020-04-24,BROOKLYN,40.6084,-74.0163,Driver Inexperience,4310218,Sedan
2020-04-24,MANHATTAN,40.7662,-73.9543,Driver Inattention/Distraction,4310153,Box Truck
2020-04-24,QUEENS,40.7265,-73.7349,Turning Improperly,4310101,Tanker
2020-04-24,BRONX,40.8574,-73.9,Glare,4310102,Station Wagon/Sport Utility Vehicle
2020-04-24,BROOKLYN,40.6655,-73.9,Oversized Vehicle,4310623,Box Truck
2020-04-24,BROOKLYN,40.6336,-73.9711,Unspecified,4310350,Sedan
2020-04-24,BROOKLYN,40.6908,-73.9962,Turning Improperly,4310179,Sedan
2020-04-24,BROOKLYN,40.6692,-73.9207,Driver Inexperience,4310214,Pick-up Truck
2020-04-24,QUEENS,40.6922,-73.8475,Driver Inattention/Distraction,4310235,Station Wagon/Sport Utility Vehicle
2020-04-24,BROOKLYN,40.6564,-73.9309,Driver Inexperience,4310410,Sedan
2020-04-24,BROOKLYN,40.6938,-73.9872,Passing Too Closely,4310161,Station Wagon/Sport Utility Vehicle
2020-04-24,BRONX,40.8722,-73.8594,Unspecified,4310456,Sedan
2020-04-24,QUEENS,40.668,-73.7743,Unspecified,4310255,Station Wagon/Sport Utility Vehicle
2020-04-24,BROOKLYN,40.6787,-73.953,Traffic Control Disregarded,4310184,Tanker
2020-04-24,QUEENS,40.7025,-73.8143,Driver Inattention/Distraction,4310217,Station Wagon/Sport Utility Vehicle
2020-04-24,QUEENS,40.7567,-73.9064,Driver Inattention/Distraction,4310324,Sedan
2020-04-24,BROOKLYN,40.6768,-74.0053,Unspecified,4310543,Station Wagon/Sport Utility Vehicle
2020-04-24,BRONX,40.8866,-73.9097,Unspecified,4310380,Station Wagon/Sport Utility Vehicle
2020-04-24,QUEENS,40.6743,-73.8006,Unspecified,4310361,Sedan
2020-04-24,BRONX,40.8594,-73.887,Following Too Closely,4310588,Station Wagon/Sport Utility Vehicle
2020-04-24,BROOKLYN,40.6528,-73.9469,Unspecified,4310416,Garbage or Refuse
2020-04-24,MANHATTAN,40.7711,-73.9872,Backing Unsafely,4310354,Sedan
2020-04-24,MANHATTAN,40.72,-73.9929,Unspecified,4312208,Box Truck
2020-04-24,BRONX,40.8305,-73.8993,Driver Inattention/Distraction,4310303,Station Wagon/Sport Utility Vehicle
2020-04-24,BRONX,40.8406,-73.841,Failure to Yield Right-of-Way,4310487,Sedan
2020-04-24,BROOKLYN,40.6602,-73.9034,Traffic Control Disregarded,4310211,Station Wagon/Sport Utility Vehicle
2020-04-24,QUEENS,40.7463,-73.9304,Driver Inattention/Distraction,4310259,Sedan
2020-04-24,BRONX,40.8165,-73.9162,Driver Inexperience,4310554,Station Wagon/Sport Utility Vehicle
2020-04-24,BRONX,40.8499,-73.8533,Driver Inattention/Distraction,4310149,Sedan
2020-04-24,BROOKLYN,40.666,-73.9292,Driver Inattention/Distraction,4310173,Station Wagon/Sport Utility Vehicle
2020-04-24,BROOKLYN,40.6317,-74.0109,Unspecified,4310220,Sedan
2020-04-24,BROOKLYN,40.7256,-73.9445,Unspecified,4310921,Sedan
2020-04-24,BRONX,40.8255,-73.9132,Unspecified,4310305,Sedan
2020-04-24,MANHATTAN,40.8381,-73.9448,Passing Too Closely,4310403,Station Wagon/Sport Utility Vehicle
2020-04-24,BROOKLYN,40.6774,-73.8869,Failure to Yield Right-of-Way,4310626,Pick-up Truck
2020-04-24,BRONX,40.8423,-73.8984,Unspecified,4310307,Station Wagon/Sport Utility Vehicle
2020-04-24,MANHATTAN,40.7288,-74.0071,Pavement Slippery,4310172,Station Wagon/Sport Utility Vehicle
2020-04-24,MANHATTAN,40.7231,-73.9765,Cell Phone (hands-free),4310810,Van
2020-04-24,MANHATTAN,40.7948,-73.9325,Driver Inattention/Distraction,4310602,Moped
2020-04-24,BROOKLYN,40.668,-73.9353,Driver Inattention/Distraction,4310269,Sedan
2020-04-24,BRONX,40.8817,-73.8824,Reaction to Uninvolved Vehicle,4310168,Sedan
2020-04-25,MANHATTAN,40.7451,-73.9786,Unspecified,4310407,government
2020-04-25,BROOKLYN,40.677,-73.9218,Alcohol Involvement,4320960,Sedan
2020-04-25,BROOKLYN,40.6695,-73.92,Unspecified,4310313,Sedan
2020-04-25,QUEENS,40.7823,-73.9146,Driver Inattention/Distraction,4310758,E-Bike
2020-04-25,BRONX,40.856,-73.9008,Aggressive Driving/Road Rage,4310344,Taxi
2020-04-25,BROOKLYN,40.6722,-73.8692,Unspecified,4310637,Station Wagon/Sport Utility Vehicle
2020-04-25,STATEN ISLAND,40.5418,-74.218,Unspecified,4310513,Sedan
2020-04-25,BRONX,40.8906,-73.8589,Unspecified,4311272,Sedan
2020-04-25,QUEENS,40.6629,-73.8379,Unsafe Speed,4310251,Station Wagon/Sport Utility Vehicle
2020-04-25,BRONX,40.8511,-73.8948,Unsafe Speed,4310590,Open Body
2020-04-25,BROOKLYN,40.6472,-73.8969,Unspecified,4310708,Sedan
2020-04-25,BRONX,40.839,-73.8474,Driver Inattention/Distraction,4310489,Sedan
2020-04-25,BROOKLYN,40.6446,-73.9267,Unspecified,4310425,Pick-up Truck
2020-04-25,BROOKLYN,40.6228,-74.0284,Unspecified,4310279,Sedan
2020-04-25,BRONX,40.8701,-73.8317,Unspecified,4310479,Sedan
2020-04-25,BRONX,40.8606,-73.911,Unspecified,4310256,Station Wagon/Sport Utility Vehicle
2020-04-25,QUEENS,40.7624,-73.9344,Other Vehicular,4310323,Taxi
2020-04-25,BROOKLYN,40.6425,-73.9879,Unspecified,4310736,Station Wagon/Sport Utility Vehicle
2020-04-25,BRONX,40.8342,-73.9278,Following Too Closely,4310304,Sedan
2020-04-25,QUEENS,40.7727,-73.9275,Driver Inattention/Distraction,4310322,Station Wagon/Sport Utility Vehicle
2020-04-25,BROOKLYN,40.6695,-73.92,Unspecified,4310309,Sedan
2020-04-25,BROOKLYN,40.6822,-73.8698,Unspecified,4310662,Station Wagon/Sport Utility Vehicle
2020-04-25,BROOKLYN,40.6064,-73.9921,Unspecified,4310278,Sedan
2020-04-25,QUEENS,40.6684,-73.8006,Unspecified,4310362,Station Wagon/Sport Utility Vehicle
2020-04-25,BRONX,40.8091,-73.9229,Passing Too Closely,4310563,Ambulance
2020-04-25,BRONX,40.8632,-73.8652,Other Vehicular,4310727,Taxi
2020-04-25,STATEN ISLAND,40.5445,-74.1765,Traffic Control Disregarded,4310289,Station Wagon/Sport Utility Vehicle
2020-04-25,BROOKLYN,40.706,-73.9355,Unsafe Speed,4310442,Station Wagon/Sport Utility Vehicle
2020-04-25,BROOKLYN,40.6286,-73.9521,Unspecified,4310335,Sedan
2020-04-25,BRONX,40.8574,-73.9,Driver Inattention/Distraction,4310343,Station Wagon/Sport Utility Vehicle
2020-04-25,QUEENS,40.7417,-73.9237,Driver Inattention/Distraction,4310258,Station Wagon/Sport Utility Vehicle
2020-04-25,BRONX,40.8753,-73.851,Failure to Yield Right-of-Way,4310889,Sedan
2020-04-25,BROOKLYN,40.6528,-73.92,Traffic Control Disregarded,4310419,Station Wagon/Sport Utility Vehicle
2020-04-25,BROOKLYN,40.6408,-73.9504,Unspecified,4310420,Station Wagon/Sport Utility Vehicle
2020-04-25,BROOKLYN,40.5986,-73.9973,Driver Inattention/Distraction,4310277,Station Wagon/Sport Utility Vehicle
2020-04-25,QUEENS,40.6878,-73.8574,Passing or Lane Usage Improper,4310987,Sedan
2020-04-25,BROOKLYN,40.5769,-73.9684,Unspecified,4310463,Station Wagon/Sport Utility Vehicle
2020-04-25,QUEENS,40.679,-73.7367,Reaction to Uninvolved Vehicle,4310318,Motorcycle
2020-04-25,BROOKLYN,40.593,-73.9347,Unspecified,4310449,Sedan
2020-04-25,BRONX,40.8989,-73.8476,Driver Inattention/Distraction,4310457,Sedan
2020-04-25,BRONX,40.8414,-73.8697,Other Vehicular,4310725,Station Wagon/Sport Utility Vehicle
2020-04-25,QUEENS,40.7268,-73.75,Alcohol Involvement,4310317,Station Wagon/Sport Utility Vehicle
2020-04-25,MANHATTAN,40.8439,-73.939,Alcohol Involvement,4310405,Sedan
2020-04-25,BRONX,40.8133,-73.9267,Unspecified,4310562,Station Wagon/Sport Utility Vehicle
2020-04-25,BRONX,40.8913,-73.8585,Driver Inattention/Distraction,4311085,Station Wagon/Sport Utility Vehicle
2020-04-25,QUEENS,40.7162,-73.7448,Turning Improperly,4310388,Sedan
2020-04-25,BROOKLYN,40.6778,-73.9033,Unspecified,4310314,Sedan
2020-04-25,BRONX,40.8091,-73.9251,Unspecified,4310557,Sedan
2020-04-25,QUEENS,40.7714,-73.9248,Traffic Control Disregarded,4310900,Taxi
2020-04-25,MANHATTAN,40.8134,-73.9372,View Obstructed/Limited,4310338,Ambulance
2020-04-25,BROOKLYN,40.6318,-73.9456,Aggressive Driving/Road Rage,4310331,Sedan
2020-04-25,BROOKLYN,40.6413,-73.9703,Unspecified,4310738,Station Wagon/Sport Utility Vehicle
2020-04-25,BRONX,40.8353,-73.8189,Driver Inattention/Distraction,4310488,Station Wagon/Sport Utility Vehicle
2020-04-25,BRONX,40.88,-73.898,Aggressive Driving/Road Rage,4310379,Motorbike
2020-04-25,QUEENS,40.7498,-73.8834,View Obstructed/Limited,4310529,Station Wagon/Sport Utility Vehicle
2020-04-25,STATEN ISLAND,40.6416,-74.0924,Unspecified,4311677,
2020-04-25,QUEENS,40.6817,-73.8327,Passing or Lane Usage Improper,4310468,Station Wagon/Sport Utility Vehicle
2020-04-25,BROOKLYN,40.6425,-73.9879,Unspecified,4310743,Station Wagon/Sport Utility Vehicle
2020-04-25,STATEN ISLAND,40.6298,-74.0767,Driver Inattention/Distraction,4310791,Sedan
2020-04-25,QUEENS,40.6914,-73.8906,Unspecified,4333012,Sedan
2020-04-25,BROOKLYN,40.6571,-73.8846,Unspecified,4310284,Station Wagon/Sport Utility Vehicle
2020-04-25,BRONX,40.8181,-73.905,Unspecified,4310555,Station Wagon/Sport Utility Vehicle
2020-04-25,BROOKLYN,40.6309,-74.0201,Driver Inattention/Distraction,4310274,Sedan
2020-04-25,BROOKLYN,40.6506,-73.9214,Unspecified,4310422,Sedan
2020-04-25,BROOKLYN,40.6004,-73.9419,Driver Inattention/Distraction,4310450,Station Wagon/Sport Utility Vehicle
2020-04-25,BROOKLYN,40.612,-73.925,Driver Inattention/Distraction,4310480,Station Wagon/Sport Utility Vehicle
2020-04-25,BRONX,40.8443,-73.892,Failure to Yield Right-of-Way,4310604,Sedan
2020-04-25,BROOKLYN,40.6438,-73.8918,Failure to Yield Right-of-Way,4311694,Station Wagon/Sport Utility Vehicle
2020-04-25,BROOKLYN,40.6666,-73.8718,Unspecified,4310647,Sedan
2020-04-25,QUEENS,40.76,-73.898,Driver Inattention/Distraction,4311213,Station Wagon/Sport Utility Vehicle
2020-04-25,BROOKLYN,40.6548,-73.9169,Driver Inattention/Distraction,4310418,Sedan
2020-04-25,BRONX,40.8367,-73.8258,Lost Consciousness,4311883,Sedan
2020-04-25,BROOKLYN,40.6487,-74.0103,Failure to Yield Right-of-Way,4310283,Station Wagon/Sport Utility Vehicle
2020-04-25,BROOKLYN,40.6881,-73.9879,Alcohol Involvement,4310295,Sedan
2020-04-25,BRONX,40.8846,-73.8989,Passing or Lane Usage Improper,4310378,Sedan
2020-04-25,QUEENS,40.6903,-73.8122,Passing or Lane Usage Improper,4310469,Station Wagon/Sport Utility Vehicle
2020-04-25,BROOKLYN,40.6809,-73.9796,Unspecified,4310445,Pick-up Truck
2020-04-25,QUEENS,40.7544,-73.7057,Unspecified,4310330,Sedan
2020-04-25,BROOKLYN,40.641,-73.9823,Unspecified,4310734,Sedan
2020-04-25,MANHATTAN,40.7464,-73.9776,Driver Inattention/Distraction,4310296,Sedan
2020-04-25,BRONX,40.8878,-73.847,Aggressive Driving/Road Rage,4310452,Sedan
2020-04-25,QUEENS,40.7413,-73.8803,Following Too Closely,4311027,Station Wagon/Sport Utility Vehicle
2020-04-25,BROOKLYN,40.6988,-73.9141,Alcohol Involvement,4311540,Motorscooter
2020-04-26,BROOKLYN,40.5798,-73.9718,Driver Inattention/Distraction,4310518,Station Wagon/Sport Utility Vehicle
2020-04-26,BROOKLYN,40.6703,-73.8668,Other Vehicular,4310628,Sedan
2020-04-26,BRONX,40.8441,-73.8204,Unspecified,4310482,Sedan
2020-04-26,BROOKLYN,40.6614,-73.9164,Unspecified,4310521,Sedan
2020-04-26,MANHATTAN,40.8297,-73.9464,Unspecified,4324905,Sedan
2020-04-26,BROOKLYN,40.674,-73.8632,Unspecified,4310663,Sedan
2020-04-26,QUEENS,40.7758,-73.929,Turning Improperly,4310464,Station Wagon/Sport Utility Vehicle
2020-04-26,QUEENS,40.6062,-73.754,Driver Inattention/Distraction,4311705,Station Wagon/Sport Utility Vehicle
2020-04-26,BROOKLYN,40.6774,-73.983,Brakes Defective,4310446,Sedan
2020-04-26,BROOKLYN,40.6758,-73.8902,Unspecified,4310639,Taxi
2020-04-26,BRONX,40.848,-73.9144,Unspecified,4310347,Station Wagon/Sport Utility Vehicle
2020-04-26,BROOKLYN,40.6481,-73.9147,Traffic Control Disregarded,4310429,Station Wagon/Sport Utility Vehicle
2020-04-26,BROOKLYN,40.6424,-73.9254,Unsafe Lane Changing,4310423,Station Wagon/Sport Utility Vehicle
2020-04-26,BRONX,40.8252,-73.8887,Unspecified,4310583,Sedan
2020-04-26,QUEENS,40.7401,-73.9355,Driver Inattention/Distraction,4310426,Sedan
2020-04-26,BROOKLYN,40.6431,-73.9577,Driver Inattention/Distraction,4310352,Station Wagon/Sport Utility Vehicle
2020-04-26,STATEN ISLAND,40.6272,-74.076,Unspecified,4310787,Bike
2020-04-26,QUEENS,40.723,-73.9109,Unspecified,4310533,Station Wagon/Sport Utility Vehicle
2020-04-26,BROOKLYN,40.6087,-73.9929,Alcohol Involvement,4310286,Station Wagon/Sport Utility Vehicle
2020-04-26,BRONX,40.809,-73.8944,Unsafe Speed,4310584,Taxi
2020-04-26,BROOKLYN,40.6889,-73.8706,Unspecified,4310670,Sedan
2020-04-26,BRONX,40.8247,-73.8552,Driver Inattention/Distraction,4312181,Sedan
2020-04-26,QUEENS,40.774,-73.927,Backing Unsafely,4311596,Motorcycle
2020-04-26,BROOKLYN,40.6631,-73.9624,Driver Inattention/Distraction,4310592,Station Wagon/Sport Utility Vehicle
2020-04-26,BROOKLYN,40.5772,-74.0006,Turning Improperly,4310470,Sedan
2020-04-26,BRONX,40.8114,-73.9009,Obstruction/Debris,4310364,Station Wagon/Sport Utility Vehicle
2020-04-26,QUEENS,40.7203,-73.8918,Alcohol Involvement,4310360,Station Wagon/Sport Utility Vehicle
2020-04-26,QUEENS,40.6761,-73.7458,Unspecified,4310440,Station Wagon/Sport Utility Vehicle
2020-04-26,BROOKLYN,40.6627,-73.9219,Driver Inattention/Distraction,4310781,Sedan
2020-04-26,QUEENS,40.7,-73.7547,Unspecified,4310375,Sedan
2020-04-26,BRONX,40.8121,-73.9042,Other Vehicular,4310564,Sedan
2020-04-26,QUEENS,40.6604,-73.8558,Passing Too Closely,4311477,Station Wagon/Sport Utility Vehicle
2020-04-26,BRONX,40.8426,-73.8287,Unspecified,4310481,Station Wagon/Sport Utility Vehicle
2020-04-26,BROOKLYN,40.6502,-73.9292,Unspecified,4310406,Sedan
2020-04-26,BROOKLYN,40.6152,-73.9837,Driver Inattention/Distraction,4310400,Sedan
2020-04-26,BRONX,40.8738,-73.8767,Failure to Yield Right-of-Way,4310483,Sedan
2020-04-26,BROOKLYN,40.6486,-73.9178,Driver Inattention/Distraction,4310427,Sedan
2020-04-26,QUEENS,40.7535,-73.938,Traffic Control Disregarded,4310466,Station Wagon/Sport Utility Vehicle
2020-04-26,BROOKLYN,40.6069,-73.948,Passing or Lane Usage Improper,4310451,Sedan
2020-04-26,BROOKLYN,40.6499,-73.961,Unspecified,4310476,Sedan
2020-04-26,BROOKLYN,40.6561,-73.9396,Other Vehicular,4310591,Sedan
2020-04-26,STATEN ISLAND,40.6222,-74.0854,Unsafe Speed,4310792,Sedan
2020-04-26,QUEENS,40.7267,-73.8218,Driver Inattention/Distraction,4310367,Station Wagon/Sport Utility Vehicle
2020-04-26,BROOKLYN,40.6732,-73.914,Failure to Yield Right-of-Way,4310713,Sedan
2020-04-26,QUEENS,40.7631,-73.8619,Alcohol Involvement,4310731,Taxi
2020-04-26,MANHATTAN,40.8032,-73.9346,Driver Inattention/Distraction,4310599,Sedan
2020-04-26,QUEENS,40.7701,-73.8704,Unspecified,4313159,Sedan
2020-04-26,BROOKLYN,40.6803,-73.9477,Driver Inattention/Distraction,4311930,Station Wagon/Sport Utility Vehicle
2020-04-26,BRONX,40.8219,-73.8884,Unspecified,4310585,Sedan
2020-04-26,QUEENS,40.7554,-73.9318,Driver Inattention/Distraction,4310465,Station Wagon/Sport Utility Vehicle
2020-04-26,BRONX,40.8574,-73.8466,Driver Inattention/Distraction,4311299,Station Wagon/Sport Utility Vehicle
2020-04-26,BROOKLYN,40.6742,-73.8618,Unspecified,4310671,Sedan
2020-04-26,BROOKLYN,40.6748,-73.8781,Unspecified,4310650,Sedan
2020-04-26,MANHATTAN,40.7592,-73.9884,Failure to Yield Right-of-Way,4310385,Taxi
2020-04-26,BRONX,40.8828,-73.8696,Driver Inattention/Distraction,4311041,Sedan
2020-04-26,BROOKLYN,40.6742,-73.9998,Unspecified,4310546,Sedan
2020-04-26,QUEENS,40.7044,-73.8144,Driver Inattention/Distraction,4310351,Sedan
2020-04-26,BROOKLYN,40.6805,-73.9024,Unspecified,4310669,Sedan
2020-04-26,BROOKLYN,40.6199,-73.9241,Unspecified,4311682,Sedan
2020-04-26,QUEENS,40.755,-73.8538,Alcohol Involvement,4310732,Station Wagon/Sport Utility Vehicle
2020-04-26,BRONX,40.8981,-73.8546,Turning Improperly,4310496,Sedan
2020-04-26,MANHATTAN,40.7119,-73.9987,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,4310516,Station Wagon/Sport Utility Vehicle
2020-04-26,QUEENS,40.7665,-73.9206,View Obstructed/Limited,4310462,Station Wagon/Sport Utility Vehicle
2020-04-26,QUEENS,40.7894,-73.8456,Passing Too Closely,4310326,Sedan
2020-04-26,QUEENS,40.6726,-73.7586,Unspecified,4310363,Sedan
2020-04-26,QUEENS,40.6803,-73.842,Passing or Lane Usage Improper,4310467,Station Wagon/Sport Utility Vehicle
2020-04-26,BROOKLYN,40.6575,-73.898,Driver Inattention/Distraction,4310649,Station Wagon/Sport Utility Vehicle
2020-04-26,STATEN ISLAND,40.5568,-74.136,Driver Inattention/Distraction,4310436,Station Wagon/Sport Utility Vehicle
2020-04-26,BRONX,40.8797,-73.8847,Following Too Closely,4310368,Station Wagon/Sport Utility Vehicle
2020-04-26,BRONX,40.8527,-73.831,Unspecified,4310691,Sedan
2020-04-26,BRONX,40.8467,-73.8962,Oversized Vehicle,4310603,Ambulance
2020-04-26,BROOKLYN,40.6727,-73.8664,Unspecified,4310638,Sedan
2020-04-26,BROOKLYN,40.6461,-74.0165,Drugs (illegal),4310447,Sedan
2020-04-26,MANHATTAN,40.7371,-73.9865,Backing Unsafely,4310493,Pick-up Truck
2020-04-26,QUEENS,40.7787,-73.9095,Unspecified,4311593,Station Wagon/Sport Utility Vehicle
2020-04-26,STATEN ISLAND,40.5449,-74.1773,Drugs (illegal),4310507,Sedan
2020-04-26,BROOKLYN,40.7085,-73.9468,Passing or Lane Usage Improper,4310443,Station Wagon/Sport Utility Vehicle
2020-04-26,BROOKLYN,40.6903,-73.9545,Driver Inattention/Distraction,4310437,Station Wagon/Sport Utility Vehicle
2020-04-27,BRONX,40.8762,-73.8815,Unspecified,4310504,Station Wagon/Sport Utility Vehicle
2020-04-27,BROOKLYN,40.6126,-73.99,Driver Inattention/Distraction,4310620,Sedan
2020-04-27,BRONX,40.8817,-73.8571,Unsafe Speed,4310722,Sedan
2020-04-27,MANHATTAN,40.7487,-73.9852,Backing Unsafely,4310864,Box Truck
2020-04-27,MANHATTAN,40.7102,-74.0011,Unspecified,4316086,Station Wagon/Sport Utility Vehicle
2020-04-27,BRONX,40.8849,-73.8541,Passing Too Closely,4310919,Sedan
2020-04-27,MANHATTAN,40.7935,-73.9373,Passing Too Closely,4314257,Taxi
2020-04-27,BROOKLYN,40.6919,-73.979,Passing Too Closely,4310913,Station Wagon/Sport Utility Vehicle
2020-04-27,QUEENS,40.7727,-73.9327,Driver Inattention/Distraction,4310761,Sedan
2020-04-27,BROOKLYN,40.6384,-73.9519,Following Too Closely,4310693,Sedan
2020-04-27,BROOKLYN,40.6412,-73.9712,Unspecified,4310735,Sedan
2020-04-27,BROOKLYN,40.6095,-73.9565,Following Too Closely,4310550,Sedan
2020-04-27,QUEENS,40.6997,-73.8213,Unspecified,4310677,Station Wagon/Sport Utility Vehicle
2020-04-27,QUEENS,40.705,-73.9137,Unspecified,4311018,Sedan
2020-04-27,BROOKLYN,40.6654,-73.957,,4310750,
2020-04-27,BRONX,40.8424,-73.9039,Passing Too Closely,4310819,Convertible
2020-04-27,BROOKLYN,40.6815,-73.9225,Driver Inattention/Distraction,4310929,Sedan
2020-04-27,BROOKLYN,40.5957,-73.9332,Driver Inattention/Distraction,4310549,Bus
2020-04-27,STATEN ISLAND,40.5105,-74.2483,Passing Too Closely,4311101,Box Truck
2020-04-27,BRONX,40.8363,-73.8643,Backing Unsafely,4310863,Station Wagon/Sport Utility Vehicle
2020-04-27,QUEENS,40.7681,-73.8896,Unspecified,4310762,Sedan
2020-04-27,BROOKLYN,40.6571,-73.9133,Unspecified,4310715,Sedan
2020-04-27,BROOKLYN,40.6366,-73.9116,Backing Unsafely,4310941,Station Wagon/Sport Utility Vehicle
2020-04-27,BROOKLYN,40.6124,-74.0035,Unspecified,4310569,Sedan
2020-04-27,QUEENS,40.704,-73.7986,Driver Inattention/Distraction,4312507,Sedan
2020-04-27,MANHATTAN,40.7986,-73.9416,View Obstructed/Limited,4311083,Sedan
2020-04-27,QUEENS,40.7195,-73.8912,Passenger Distraction,4310698,Station Wagon/Sport Utility Vehicle
2020-04-27,BROOKLYN,40.6873,-73.9476,Driver Inattention/Distraction,4310680,Pick-up Truck
2020-04-27,QUEENS,40.681,-73.776,Unspecified,4310531,Station Wagon/Sport Utility Vehicle
2020-04-27,QUEENS,40.7768,-73.9345,Unspecified,4310759,Station Wagon/Sport Utility Vehicle
2020-04-27,QUEENS,40.7533,-73.7068,Unspecified,4310524,Sedan
2020-04-27,QUEENS,40.7145,-73.7442,Passing or Lane Usage Improper,4310618,Sedan
2020-04-27,QUEENS,40.6812,-73.7648,Failure to Yield Right-of-Way,4310679,Sedan
2020-04-27,BROOKLYN,40.6205,-73.9925,Driver Inattention/Distraction,4310947,Sedan
2020-04-27,BROOKLYN,40.6178,-73.9881,Traffic Control Disregarded,4311434,Sedan
2020-04-27,BRONX,40.8422,-73.8766,Following Too Closely,4311081,Station Wagon/Sport Utility Vehicle
2020-04-27,STATEN ISLAND,40.5319,-74.1918,Lost Consciousness,4311878,Sedan
2020-04-27,QUEENS,40.6896,-73.8191,Passing or Lane Usage Improper,4310839,Sedan
2020-04-27,BROOKLYN,40.6712,-73.9747,Turning Improperly,4310704,Station Wagon/Sport Utility Vehicle
2020-04-27,MANHATTAN,40.8078,-73.9455,Turning Improperly,4310778,Bus
2020-04-27,QUEENS,40.704,-73.7986,Driver Inattention/Distraction,4311087,Sedan
2020-04-27,BROOKLYN,40.638,-73.9819,Unspecified,4310739,Sedan
2020-04-27,BRONX,40.8282,-73.911,Unspecified,4310686,Pick-up Truck
2020-04-27,BROOKLYN,40.6262,-73.9326,Driver Inattention/Distraction,4310860,Station Wagon/Sport Utility Vehicle
2020-04-27,BRONX,40.8954,-73.8636,Unspecified,4311086,Sedan
2020-04-27,MANHATTAN,40.8451,-73.935,Obstruction/Debris,4310856,Sedan
